"Name","Salary","Team","Position","OppTeam","Projections"
"Yasmani Grandal",4500,"LAD","C","COL",8.11
"Austin Barnes",4000,"LAD","C","COL",6.8
"Cody Bellinger",4900,"LAD","1B/OF","COL",8.37
"Enrique Hernandez",3800,"LAD","OF/SS","COL",8.15
"Ian Desmond",4800,"COL","1B/OF","LAD",9.41
"Yasiel Puig",5000,"LAD","OF","COL",8.65
"Justin Turner",5100,"LAD","3B","COL",9.77
"Chris Gimenez",2900,"MIN","C","CHW",5.54
"Joc Pederson",4900,"LAD","OF","COL",7.26
"Christopher Taylor",4400,"LAD","2B","COL",7.88
"Corey Seager",5400,"LAD","SS","COL",9.36
"Charlie Blackmon",5200,"COL","OF","LAD",8.9
"DJ LeMahieu",4900,"COL","2B","LAD",9.34
"A.J. Pollock",4600,"ARI","OF","PIT",7.53
"Gerardo Parra",3700,"COL","OF","LAD",6.35
"Yasmany Tomas",4000,"ARI","OF","PIT",6.4
"David Peralta",3600,"ARI","OF","PIT",6.94
"Paul Goldschmidt",5200,"ARI","1B","PIT",8.12
"Franklin Gutierrez",4500,"LAD","OF","COL",8.63
"Dustin Garneau",3300,"COL","C","LAD",6.46
"Nolan Arenado",5300,"COL","3B","LAD",10.73
"Carlos Gonzalez",4700,"COL","OF","LAD",8.25
"Mark Reynolds",5000,"COL","1B","LAD",9.14
"Trevor Story",4500,"COL","SS","LAD",8.42
"Jose Abreu",4800,"CHW","1B","MIN",8.53
"Leury Garcia",2800,"CHW","OF","MIN",4.89
"Brian Dozier",4600,"MIN","2B","CHW",8.49
"Matthew Szczur",3300,"SDP","OF","TEX",5.64
"Eduardo Escobar",3400,"MIN","3B/SS","CHW",6
"Miguel Sano",4400,"MIN","3B","CHW",8.68
"Joe Mauer",3500,"MIN","1B","CHW",5.25
"Erick Aybar",2900,"SDP","SS","TEX",5.52
"Austin Hedges",3000,"SDP","C","TEX",6.16
"Wil Myers",4700,"SDP","1B","TEX",9.37
"Yangervis Solarte",4000,"SDP","2B","TEX",7.19
"Ryan Schimpf",4100,"SDP","3B","TEX",5.52
"Hunter Renfroe",3700,"SDP","OF","TEX",5.73
"Kennys Vargas",3900,"MIN","1B","CHW",7.11
"Jason Castro",3300,"MIN","C","CHW",4.33
"Melky Cabrera",4100,"CHW","OF","MIN",6.46
"Timothy Anderson",3600,"CHW","SS","MIN",5.69
"Todd Frazier",4100,"CHW","3B","MIN",8.21
"Avisail Garcia",4000,"CHW","OF","MIN",7.19
"Omar Narvaez",2600,"CHW","C","MIN",4.4
"Tyler Saladino",3500,"CHW","2B","MIN",5.9
"Matt Davidson",3500,"CHW","3B","MIN",5.85
"Jorge Polanco",3200,"MIN","SS","CHW",6.4
"Eddie Rosario",3300,"MIN","OF","CHW",4.8
"Byron Buxton",3300,"MIN","OF","CHW",4.92
"Robbie Grossman",3700,"MIN","OF","CHW",7.04
"Jake Lamb",4600,"ARI","3B","PIT",7.98
"Brandon Drury",3600,"ARI","2B","PIT",5.27
"Devin Mesoraco",2400,"CIN","C","SFG",5.57
"Victor Martinez",3400,"DET","1B","LAA",5.99
"Billy Hamilton",4200,"CIN","OF","SFG",7.92
"Zack Cozart",3700,"CIN","SS","SFG",7.01
"Joey Votto",4400,"CIN","1B","SFG",7.91
"Ben Revere",3000,"LAA","OF","DET",5.94
"Martin Maldonado",2200,"LAA","C","DET",3.93
"Luis Valbuena",3200,"LAA","1B/3B","DET",5.4
"Andrelton Simmons",2900,"LAA","SS","DET",4.84
"Danny Espinosa",2800,"LAA","2B","DET",4.37
"Cameron Maybin",3400,"LAA","OF","DET",4.69
"Adam Duvall",4000,"CIN","OF","SFG",8.09
"Eugenio Suarez",3800,"CIN","3B","SFG",6.61
"Conor Gillaspie",2500,"SFG","3B","CIN",4.94
"Buster Posey",3800,"SFG","1B/C","CIN",8.83
"Christian Arroyo",3500,"SFG","3B/SS","CIN",6.18
"Joe Panik",3600,"SFG","2B","CIN",8.4
"Gorkys Hernandez",2800,"SFG","OF","CIN",5.73
"Hunter Pence",3900,"SFG","OF","CIN",8.25
"Brandon Belt",3700,"SFG","1B/OF","CIN",9.44
"Scott Schebler",3100,"CIN","OF","SFG",5.47
"Jose Peraza",3200,"CIN","2B","SFG",5.69
"Tucker Barnhart",2300,"CIN","C","SFG",4.73
"Eduardo Nunez",3700,"SFG","3B/SS","CIN",6.18
"Albert Pujols",3600,"LAA","1B","DET",5.9
"Mike Trout",5300,"LAA","OF","DET",8.28
"Jose Osuna",2800,"PIT","OF","ARI",5.39
"Gregory Polanco",4400,"PIT","OF","ARI",6.86
"Jordy Mercer",3000,"PIT","SS","ARI",4.73
"John Jaso",2900,"PIT","1B/OF","ARI",4.82
"Gift Ngoepe",2400,"PIT","2B","ARI",4.13
"Andrew McCutchen",4500,"PIT","OF","ARI",6.74
"Josh Bell",3800,"PIT","1B","ARI",5.12
"Chris Owings",3900,"ARI","OF/SS","PIT",5.65
"Nick Ahmed",2700,"ARI","SS","PIT",3.84
"Francisco Cervelli",3500,"PIT","C","ARI",5.39
"Josh Harrison",3900,"PIT","2B/3B","ARI",5.57
"Chris Iannetta",2900,"ARI","C","PIT",4.48
"Jeff Mathis",2200,"ARI","C","PIT",3.93
"Jose Iglesias",2500,"DET","SS","LAA",4.8
"Miguel Cabrera",4600,"DET","1B","LAA",8.13
"James McCann",2700,"DET","C","LAA",5.09
"Yunel Escobar",3200,"LAA","3B","DET",5.83
"Kole Calhoun",3500,"LAA","OF","DET",5.83
"Jim Adduci",3000,"DET","OF","LAA",5.24
"Andrew Romine",2100,"DET","OF/SS","LAA",5.59
"Tyler Collins",3200,"DET","OF","LAA",6.07
"Ian Kinsler",4300,"DET","2B","LAA",7.1
"Nick Castellanos",3700,"DET","3B","LAA",7.1
"Justin Upton",4000,"DET","OF","LAA",7.15
"Cory Spangenberg",3600,"SDP","3B/OF","TEX",5.45
"Manuel Margot",3800,"SDP","OF","TEX",7.19
"Josh Reddick",3900,"HOU","OF","NYY",6.17
"Manuel Pina",3100,"MIL","C","BOS",5.36
"George Springer",4400,"HOU","OF","NYY",7.5
"Carlos Beltran",3700,"HOU","OF","NYY",5.9
"Jose Altuve",4700,"HOU","2B","NYY",8.24
"Jesus Aguilar",3200,"MIL","1B","BOS",5.6
"Christian Vazquez",3300,"BOS","C","MIL",4.85
"Domingo Santana",3800,"MIL","OF","BOS",7.67
"Orlando Arcia",3400,"MIL","SS","BOS",5.62
"Travis Shaw",4000,"MIL","3B","BOS",5.48
"Keon Broxton",4500,"MIL","OF","BOS",7.17
"Carlos Correa",4600,"HOU","SS","NYY",6.8
"Evan Gattis",3800,"HOU","C","NYY",5.73
"Jacoby Ellsbury",3900,"NYY","OF","HOU",5.59
"Matt Holliday",3600,"NYY","1B/OF","HOU",6
"Starlin Castro",3900,"NYY","2B","HOU",6.07
"Didi Gregorius",3200,"NYY","SS","HOU",4.08
"Aaron Judge",4800,"NYY","OF","HOU",7.46
"Chase Headley",3400,"NYY","3B","HOU",5.77
"Brett Gardner",3700,"NYY","OF","HOU",5.78
"Alex Bregman",3900,"HOU","3B","NYY",5.07
"Yulieski Gurriel",3200,"HOU","1B","NYY",5.07
"Norichika Aoki",3400,"HOU","OF","NYY",4.56
"Marwin Gonzalez",3500,"HOU","3B/OF","NYY",5.4
"Hernan Perez",4000,"MIL","OF/SS","BOS",7.06
"Jonathan Villar",4900,"MIL","2B","BOS",7.89
"Rickie Weeks",3200,"TBR","1B","KCR",5.63
"Jorge Soler",3400,"KCR","OF","TBR",5.37
"Corey Dickerson",4600,"TBR","OF","KCR",4.81
"Kevin Kiermaier",3500,"TBR","OF","KCR",4.9
"Evan Longoria",4300,"TBR","3B","KCR",7.62
"Jorge Bonifacio",2900,"KCR","OF","TBR",5.27
"Alcides Escobar",2900,"KCR","SS","TBR",5.29
"Eric Hosmer",4300,"KCR","1B","TBR",5.52
"Salvador Perez",4000,"KCR","C","TBR",5.71
"Alex Gordon",3700,"KCR","OF","TBR",5.22
"Whit Merrifield",3300,"KCR","2B/OF","TBR",5.05
"Logan Morrison",3700,"TBR","1B","KCR",4.5
"Derek Norris",3000,"TBR","C","KCR",5.44
"Mitch Moreland",4400,"BOS","1B","MIL",7.97
"Mookie Betts",5800,"BOS","OF","MIL",9.43
"Xander Bogaerts",5000,"BOS","SS","MIL",7.59
"Jackie Bradley",4400,"BOS","OF","MIL",6.23
"Josh Rutledge",2800,"BOS","2B/3B","MIL",5.63
"Andrew Benintendi",5000,"BOS","OF","MIL",9.95
"Dustin Pedroia",4500,"BOS","2B","MIL",7.66
"Tim Beckham",3500,"TBR","SS","KCR",6.56
"Peter Bourjos",2700,"TBR","OF","KCR",4.05
"Daniel Robertson",3200,"TBR","3B/SS","KCR",4.92
"Cheslor Cuthbert",2900,"KCR","3B","TBR",4.43
"Gary Sanchez",4300,"NYY","C","HOU",6.19
"Chris Carter",3600,"NYY","1B","HOU",4.73
"Luke Maile",2300,"TOR","C","SEA",3.82
"Justin Smoak",3700,"TOR","1B","SEA",6.41
"Steve Pearce",3300,"TOR","OF","SEA",5.9
"Devon Travis",3700,"TOR","2B","SEA",5.3
"Ryan Goins",3000,"TOR","SS","SEA",5.41
"Kendrys Morales",4000,"TOR","1B","SEA",6.73
"Jose Bautista",4000,"TOR","OF","SEA",8.12
"Danny Valencia",3800,"SEA","1B","TOR",5.9
"Taylor Motter",3000,"SEA","1B/SS","TOR",5.86
"Robinson Cano",4500,"SEA","2B","TOR",8.41
"Kevin Pillar",3700,"TOR","OF","SEA",7.62
"Ezequiel Carrera",2700,"TOR","OF","SEA",6.07
"Darwin Barney",2900,"TOR","2B/3B","SEA",4.67
"Joey Gallo",4200,"TEX","3B","SDP",5.69
"Elvis Andrus",4000,"TEX","SS","SDP",7.76
"Shin-Soo Choo",3600,"TEX","OF","SDP",5.43
"Jonathan Lucroy",3700,"TEX","C","SDP",6.14
"Mike Napoli",4100,"TEX","1B","SDP",6.67
"Rougned Odor",4500,"TEX","2B","SDP",7.14
"Carlos Gomez",4400,"TEX","OF","SDP",8.43
"Chris Coghlan",2500,"TOR","3B","SEA",5.11
"Ryan Rua",3000,"TEX","1B/OF","SDP",5.73
"Delino DeShields",4100,"TEX","OF","SDP",7.13
"Nomar Mazara",3900,"TEX","OF","SDP",5.86
"Guillermo Heredia",2900,"SEA","OF","TOR",5.53
"Kyle Seager",3800,"SEA","3B","TOR",7.28
"Anthony Rendon",3900,"WAS","3B","BAL",6.22
"Daniel Murphy",5100,"WAS","2B","BAL",7.98
"Michael Taylor",3500,"WAS","OF","BAL",5.06
"Matt Wieters",3400,"WAS","C","BAL",5.72
"Caleb Joseph",2400,"BAL","C","WAS",4.1
"Ryan Zimmerman",4900,"WAS","1B","BAL",8.48
"Bryce Harper",5500,"WAS","OF","BAL",9.38
"Aaron Hicks",2600,"NYY","OF","HOU",5.03
"Brian McCann",3300,"HOU","C","NYY",6.69
"Trea Turner",5000,"WAS","SS","BAL",8.63
"Jayson Werth",3800,"WAS","OF","BAL",6.29
"Seth Smith",3700,"BAL","OF","WAS",6.52
"Adam Jones",4000,"BAL","OF","WAS",6.84
"Jean Segura",4300,"SEA","SS","TOR",7.42
"Benjamin Gamel",3600,"SEA","OF","TOR",6.59
"Jarrod Dyson",2900,"SEA","OF","TOR",5.31
"Nelson Cruz",4200,"SEA","OF","TOR",7.87
"Carlos Ruiz",2400,"SEA","C","TOR",4.37
"Chris Davis",4300,"BAL","1B","WAS",6.01
"Manny Machado",4900,"BAL","3B","WAS",8.35
"Mark Trumbo",4100,"BAL","OF","WAS",6.33
"Jonathan Schoop",3500,"BAL","2B","WAS",5.94
"J.J. Hardy",2900,"BAL","SS","WAS",5.09
"Mike Moustakas",4200,"KCR","3B","TBR",5.92
