Actual,FirstName,FreqInd,GameInfo,ID,LastName,Name,Name...ID,Opponent,Position,Projection,Projection_dfn,Projection_dfn_perturbed,Projection_fc,Projection_reg,Projection_reg_split,RankTargets,RollingTargetPctg,Salary,Team,TierRank,ValueWR
0.0,EJ,1.0,Buf@LA 04:25PM ET,7545349,Manuel,EJ Manuel,EJ Manuel (7545349),LA,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,BUF,0.0,0.0
0.0,Sean,1.0,Buf@LA 04:25PM ET,7545350,Mannion,Sean Mannion,Sean Mannion (7545350),BUF,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,LA,0.0,0.0
0.0,Cardale,1.0,Buf@LA 04:25PM ET,7545351,Jones,Cardale Jones,Cardale Jones (7545351),LA,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,BUF,0.0,0.0
0.0,Jared,1.0,Buf@LA 04:25PM ET,7545352,Goff,Jared Goff,Jared Goff (7545352),BUF,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,LA,0.0,0.0
0.0,Kellen,1.0,SD@Oak 04:25PM ET,7545353,Clemens,Kellen Clemens,Kellen Clemens (7545353),OAK,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,SD,0.0,0.0
0.0,Matt,1.0,SD@Oak 04:25PM ET,7545355,McGloin,Matt McGloin,Matt McGloin (7545355),SD,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,OAK,0.0,0.0
0.0,Connor,1.0,SD@Oak 04:25PM ET,7545357,Cook,Connor Cook,Connor Cook (7545357),SD,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,OAK,0.0,0.0
0.0,Josh,1.0,NYG@GB 08:30PM ET,7545360,Johnson,Josh Johnson,Josh Johnson (7545360),GB,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYG,0.0,0.0
0.0,Ryan,1.0,NYG@GB 08:30PM ET,7545361,Nassib,Ryan Nassib,Ryan Nassib (7545361),GB,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,NYG,0.0,0.0
0.0,Brett,1.0,NYG@GB 08:30PM ET,7545362,Hundley,Brett Hundley,Brett Hundley (7545362),NYG,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,GB,0.0,0.0
0.0,Joe,1.0,NYG@GB 08:30PM ET,7545363,Callahan,Joe Callahan,Joe Callahan (7545363),NYG,QB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000,GB,0.0,0.0
26.2,Theo,1.0,Phi@Det 01:00PM ET,7545376,Riddick,Theo Riddick,Theo Riddick (7545376),PHI,RB,12.69,14.4,14.4,12.79,12.8998714103,12.632096686,3.0,0.16875,4900,DET,3.0,0.0
7.5,Golden,0.0,Phi@Det 01:00PM ET,7545477,Tate,Golden Tate,Golden Tate (7545477),PHI,WR,9.39,12.8,12.8,10.22,11.0224044867,10.7142453908,2.0,0.175,4900,DET,6.0,0.0
5.0,Isaiah,1.0,NE@Cle 01:00PM ET,7545369,Crowell,Isaiah Crowell,Isaiah Crowell (7545369),NE,RB,13.14,9.8,9.8,11.25,9.83745534769,9.82235207221,6.0,0.063829787234,4800,CLE,4.0,0.0
4.6,Phillip,1.0,Chi@Ind 01:00PM ET,7545493,Dorsett,Phillip Dorsett,Phillip Dorsett (7545493),CHI,WR,9.29,14.7,14.7,12.27,12.3074947205,11.8981579146,6.0,0.0994152046784,4800,IND,5.0,0.0
10.9,Terrance,0.0,Was@Bal 01:00PM ET,7545402,West,Terrance West,Terrance West (7545402),WAS,RB,12.51,12.2,12.2,12.24,11.342361998,11.1807637865,8.0,0.0432098765432,4800,BAL,4.0,0.0
6.3,Mohamed,0.0,Atl@Den 04:05PM ET,7545549,Sanu,Mohamed Sanu,Mohamed Sanu (7545549),DEN,WR,9.08,9.9,9.9,8.43,8.95223307029,8.78133504409,2.0,0.151079136691,4800,ATL,8.0,1.0
0.0,Arian,0.0,Ten@Mia 01:00PM ET,7545390,Foster,Arian Foster,Arian Foster (7545390),TEN,RB,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0375939849624,4700,MIA,0.0,0.0
17.6,Delanie,1.0,Ten@Mia 01:00PM ET,7545624,Walker,Delanie Walker,Delanie Walker (7545624),MIA,TE,13.93,11.6,11.6,11.81,11.262821418,11.1846977936,4.0,0.135714285714,4700,TEN,3.0,0.0
25.7,Tyrell,1.0,SD@Oak 04:25PM ET,7545584,Williams,Tyrell Williams,Tyrell Williams (7545584),OAK,WR,12.31,11.2,11.2,11.4,10.6066305796,10.488908741,2.0,0.183673469388,4700,SD,7.0,0.0
0.0,Corey,0.0,NE@Cle 01:00PM ET,7545473,Coleman,Corey Coleman,Corey Coleman (7545473),NE,WR,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0851063829787,4600,CLE,0.0,1.0
17.5,Ryan,0.0,Phi@Det 01:00PM ET,7545374,Mathews,Ryan Mathews,Ryan Mathews (7545374),DET,RB,11.49,10.9,10.9,9.35,10.2073120074,10.0745497948,8.0,0.0104166666667,4600,PHI,4.0,0.0
12.5,Jamison,1.0,Was@Bal 01:00PM ET,7545517,Crowder,Jamison Crowder,Jamison Crowder (7545517),BAL,WR,10.8,9.9,9.9,9.93,9.35643113918,9.24936160198,3.0,0.175324675325,4600,WAS,8.0,0.0
9.1,Quincy,1.0,NYJ@Pit 01:00PM ET,7545537,Enunwa,Quincy Enunwa,Quincy Enunwa (7545537),PIT,WR,14.36,12.7,12.7,12.92,12.1214757424,12.0028811211,2.0,0.21568627451,4600,NYJ,6.0,0.0
6.6,Matt,1.0,Was@Bal 01:00PM ET,7545406,Jones,Matt Jones,Matt Jones (7545406),BAL,RB,11.85,9.5,9.5,10.8,9.32768730315,9.28010214797,6.0,0.0454545454545,4500,WAS,5.0,0.0
0.0,Rashad,0.0,NYG@GB 08:30PM ET,7545457,Jennings,Rashad Jennings,Rashad Jennings (7545457),GB,RB,0.0,11.4,11.4,0.0,7.85154072911,7.26674022108,8.0,0.0253164556962,4500,NYG,4.0,0.0
0.0,Victor,0.0,NYG@GB 08:30PM ET,7545589,Cruz,Victor Cruz,Victor Cruz (7545589),GB,WR,9.78,8.3,8.3,10.26,8.01476165573,7.95191760445,3.0,0.158227848101,4500,NYG,9.0,0.0
3.7,Tajae,0.0,Ten@Mia 01:00PM ET,7545507,Sharpe,Tajae Sharpe,Tajae Sharpe (7545507),MIA,WR,10.75,10.4,10.4,10.67,9.68904701677,9.55447285515,1.0,0.25,4400,TEN,7.0,0.0
15.6,Giovani,0.0,Cin@Dal 04:25PM ET,7545433,Bernard,Giovani Bernard,Giovani Bernard (7545433),DAL,RB,11.1,11.6,11.6,11.59,10.5977745953,10.4146308408,2.0,0.182432432432,4400,CIN,4.0,0.0
7.3,Jason,1.0,Cin@Dal 04:25PM ET,7545660,Witten,Jason Witten,Jason Witten (7545660),CIN,TE,10.25,11.2,11.2,9.33,10.1225328925,9.92836530539,2.0,0.220588235294,4400,DAL,3.0,0.0
10.8,Darren,0.0,Phi@Det 01:00PM ET,7545373,Sproles,Darren Sproles,Darren Sproles (7545373),DET,RB,9.76,10.0,10.0,8.64,9.18090547112,9.03011213481,3.0,0.135416666667,4300,PHI,4.0,0.0
0.0,Jeremy,0.0,Chi@Ind 01:00PM ET,7545385,Langford,Jeremy Langford,Jeremy Langford (7545385),IND,RB,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0704225352113,4300,CHI,0.0,0.0
15.3,Cole,1.0,Cin@Dal 04:25PM ET,7545560,Beasley,Cole Beasley,Cole Beasley (7545560),CIN,WR,12.1,10.5,10.5,11.96,10.0751686654,9.98556261667,1.0,0.227941176471,4300,DAL,7.0,0.0
11.3,Eddie,1.0,Chi@Ind 01:00PM ET,7545485,Royal,Eddie Royal,Eddie Royal (7545485),IND,WR,11.82,12.5,12.5,10.72,11.3868322655,11.1842389522,3.0,0.154929577465,4200,CHI,6.0,1.0
1.2,Jeremy,0.0,Cin@Dal 04:25PM ET,7545436,Hill,Jeremy Hill,Jeremy Hill (7545436),DAL,RB,11.56,11.4,11.4,11.68,10.5681277503,10.4123140636,6.0,0.0405405405405,4200,CIN,4.0,0.0
0.0,Tyler,0.0,Cin@Dal 04:25PM ET,7545664,Eifert,Tyler Eifert,Tyler Eifert (7545664),DAL,TE,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4200,CIN,0.0,0.0
0.0,Latavius,1.0,SD@Oak 04:25PM ET,7545450,Murray,Latavius Murray,Latavius Murray (7545450),SD,RB,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0745341614907,4200,OAK,0.0,0.0
4.2,Duke,1.0,NE@Cle 01:00PM ET,7545372,Johnson,Duke Johnson,Duke Johnson Jr. (7545372),NE,RB,10.69,10.3,10.3,9.69,9.60607391985,9.47440301204,2.0,0.191489361702,4100,CLE,4.0,0.0
18.6,Chris,0.0,NE@Cle 01:00PM ET,7545469,Hogan,Chris Hogan,Chris Hogan (7545469),CLE,WR,9.51,7.5,7.5,8.59,7.40032664455,7.36850163702,4.0,0.128,4100,NE,0.0,0.0
12.9,Dennis,1.0,Was@Bal 01:00PM ET,7545632,Pitta,Dennis Pitta,Dennis Pitta (7545632),WAS,TE,12.5,11.3,11.3,11.58,10.7201535306,10.6043526844,2.0,0.179012345679,4100,BAL,3.0,0.0
29.3,Tevin,1.0,Atl@Den 04:05PM ET,7545428,Coleman,Tevin Coleman,Tevin Coleman (7545428),DEN,RB,9.23,10.1,10.1,7.72,9.12522923046,8.94963798422,4.0,0.107913669065,4100,ATL,4.0,0.0
1.3,Dontrelle,0.0,SD@Oak 04:25PM ET,7545580,Inman,Dontrelle Inman,Dontrelle Inman (7545580),OAK,WR,10.7,9.3,9.3,10.14,8.91969226572,8.83969074396,3.0,0.163265306122,4100,SD,9.0,1.0
8.8,Anquan,1.0,Phi@Det 01:00PM ET,7545475,Boldin,Anquan Boldin,Anquan Boldin (7545475),PHI,WR,11.9,10.8,8.83660993251,9.92,10.2347883828,10.1223709297,4.0,0.15625,4000,DET,7.0,0.0
5.6,Jerick,0.0,Hou@Min 01:00PM ET,7545414,McKinnon,Jerick McKinnon,Jerick McKinnon (7545414),HOU,RB,13.18,12.6,11.041570381,13.06,11.7753039029,11.6180497984,5.0,0.0757575757576,4000,MIN,3.0,0.0
11.1,Bilal,0.0,NYJ@Pit 01:00PM ET,7545418,Powell,Bilal Powell,Bilal Powell (7545418),PIT,RB,9.16,8.7,8.7,6.77,8.14455500899,8.03818369793,3.0,0.137254901961,4000,NYJ,5.0,0.0
12.0,Antonio,0.0,SD@Oak 04:25PM ET,7545675,Gates,Antonio Gates,Antonio Gates (7545675),OAK,TE,9.42,12.5,11.3266131471,3.81,10.8228349601,10.5311786389,6.0,0.0612244897959,4000,SD,2.0,0.0
12.9,James,0.0,NE@Cle 01:00PM ET,7545368,White,James White,James White (7545368),CLE,RB,7.74,11.7,10.6987077097,9.05,9.87705153199,9.56408973739,3.0,0.152,3900,NE,4.0,0.0
3.1,Danny,0.0,NE@Cle 01:00PM ET,7545465,Amendola,Danny Amendola,Danny Amendola (7545465),CLE,WR,8.18,6.5,4.10658817775,5.73,6.39904649488,6.36916402733,5.0,0.104,3900,NE,0.0,1.0
16.6,Pierre,0.0,Was@Bal 01:00PM ET,7545512,Garcon,Pierre Garcon,Pierre Garcon (7545512),BAL,WR,10.1,10.8,8.3968525939,9.31,9.81179040371,9.63257569471,4.0,0.162337662338,3900,WAS,7.0,0.0
3.9,Markus,0.0,NYJ@Pit 01:00PM ET,7545536,Wheaton,Markus Wheaton,Markus Wheaton (7545536),NYJ,WR,6.56,7.8,10.6278153322,8.29,6.91369944949,6.75701167437,6.0,0.0416666666667,3900,PIT,0.0,0.0
4.6,Robert,0.0,Buf@LA 04:25PM ET,7545574,Woods,Robert Woods,Robert Woods (7545574),LA,WR,12.28,10.5,10.5,10.28,10.1174684633,10.0345421402,1.0,0.222222222222,3900,BUF,7.0,0.0
19.5,Davante,0.0,NYG@GB 08:30PM ET,7545596,Adams,Davante Adams,Davante Adams (7545596),NYG,WR,10.6,8.9,5.24523670189,8.43,8.62069972083,8.55750655648,3.0,0.174757281553,3900,GB,9.0,0.0
0.0,Dwayne,0.0,Phi@Det 01:00PM ET,7545379,Washington,Dwayne Washington,Dwayne Washington (7545379),PHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0125,3800,DET,0.0,0.0
0.0,Kevin,0.0,Chi@Ind 01:00PM ET,7545496,White,Kevin White,Kevin White (7545496),IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.260563380282,3800,CHI,0.0,0.0
12.0,Terrance,0.0,Cin@Dal 04:25PM ET,7545559,Williams,Terrance Williams,Terrance Williams (7545559),CIN,WR,8.62,7.8,6.72229540896,7.27,7.39779713665,7.31755510998,4.0,0.117647058824,3800,DAL,0.0,0.0
30.7,Martellus,1.0,NE@Cle 01:00PM ET,7545603,Bennett,Martellus Bennett,Martellus Bennett (7545603),CLE,TE,8.47,10.6,7.57913480751,9.8,9.2909959052,9.06155222803,2.0,0.192,3700,NE,3.0,0.0
12.5,Kenny,1.0,Buf@LA 04:25PM ET,7545568,Britt,Kenny Britt,Kenny Britt (7545568),BUF,WR,10.51,8.1,8.79768679435,9.03,8.04856450755,8.02307011255,2.0,0.227642276423,3700,LA,0.0,0.0
15.5,Tavon,0.0,Buf@LA 04:25PM ET,7545571,Austin,Tavon Austin,Tavon Austin (7545571),BUF,WR,10.24,12.5,10.3835718302,9.98,11.0155340395,10.7543075793,1.0,0.276422764228,3700,LA,6.0,1.0
1.1,Orleans,0.0,NYG@GB 08:30PM ET,7545461,Darkwa,Orleans Darkwa,Orleans Darkwa (7545461),GB,RB,7.01,6.3,9.00682838633,5.35,5.98635147991,5.92331045403,8.0,0.0253164556962,3700,NYG,0.0,0.0
14.3,Zach,1.0,Chi@Ind 01:00PM ET,7545616,Miller,Zach Miller,Zach Miller (7545616),IND,TE,11.45,8.3,8.3,10.77,8.40720978076,8.40633873915,4.0,0.147887323944,3600,CHI,5.0,0.0
0.0,Kenny,0.0,Ten@Mia 01:00PM ET,7545501,Stills,Kenny Stills,Kenny Stills (7545501),TEN,WR,9.0,8.8,8.53170023423,10.13,8.17582835292,8.05838967898,3.0,0.157894736842,3600,MIA,9.0,0.0
1.5,Kenneth,0.0,Was@Bal 01:00PM ET,7545405,Dixon,Kenneth Dixon,Kenneth Dixon (7545405),WAS,RB,7.3,8.0,8.0,7.49,7.22534494725,7.08585860819,11.0,0.0,3600,BAL,5.0,0.0
3.5,Kyle,1.0,Hou@Min 01:00PM ET,7545641,Rudolph,Kyle Rudolph,Kyle Rudolph (7545641),HOU,TE,13.17,9.5,10.2975236066,12.0,9.63788582113,9.63928532031,1.0,0.265151515152,3600,MIN,4.0,0.0
34.9,Sammie,1.0,NYJ@Pit 01:00PM ET,7545538,Coates,Sammie Coates,Sammie Coates (7545538),NYJ,WR,9.43,8.9,5.35339944288,9.39,8.34575103443,8.23913965373,3.0,0.131944444444,3600,PIT,9.0,0.0
3.3,Alfred,0.0,Cin@Dal 04:25PM ET,7545430,Morris,Alfred Morris,Alfred Morris (7545430),CIN,RB,3.87,3.8,6.19296989449,4.4,3.52662589804,3.47530649561,9.0,0.0147058823529,3600,DAL,0.0,0.0
5.2,Nelson,0.0,Phi@Det 01:00PM ET,7545484,Agholor,Nelson Agholor,Nelson Agholor (7545484),DET,WR,8.77,8.2,8.2,7.6,7.7085396254,7.61334472065,2.0,0.166666666667,3500,PHI,0.0,0.0
6.7,Zach,0.0,Phi@Det 01:00PM ET,7545610,Ertz,Zach Ertz,Zach Ertz (7545610),DET,TE,13.34,11.5,11.5,10.15,11.0552989161,10.9604104646,6.0,0.0833333333333,3500,PHI,3.0,0.0
10.2,Jay,0.0,Ten@Mia 01:00PM ET,7545395,Ajayi,Jay Ajayi,Jay Ajayi (7545395),TEN,RB,8.37,9.5,4.90867976073,5.8,8.50989121028,8.33316469364,7.0,0.0451127819549,3500,MIA,5.0,0.0
0.0,Justin,0.0,Was@Bal 01:00PM ET,7545399,Forsett,Justin Forsett,Justin Forsett (7545399),WAS,RB,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3500,BAL,0.0,0.0
19.1,Matt,0.0,Hou@Min 01:00PM ET,7545407,Asiata,Matt Asiata,Matt Asiata (7545407),HOU,RB,6.51,7.9,6.96748009963,7.73,6.97082266992,6.80714958645,8.0,0.030303030303,3500,MIN,5.0,0.0
4.0,Brice,0.0,Cin@Dal 04:25PM ET,7545558,Butler,Brice Butler,Brice Butler (7545558),CIN,WR,6.71,12.8,11.5464562135,4.73,10.3926074956,9.98499470758,5.0,0.0955882352941,3500,DAL,6.0,0.0
0.0,Wendell,0.0,Phi@Det 01:00PM ET,7545380,Smallwood,Wendell Smallwood,Wendell Smallwood (7545380),DET,RB,4.17,4.2,4.2,5.66,3.87261821838,3.81191237586,8.0,0.0104166666667,3400,PHI,0.0,0.0
0.0,Eric,1.0,Phi@Det 01:00PM ET,7545613,Ebron,Eric Ebron,Eric Ebron (7545613),PHI,TE,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.15625,3400,DET,0.0,0.0
5.4,Derrick,0.0,Ten@Mia 01:00PM ET,7545398,Henry,Derrick Henry,Derrick Henry (7545398),MIA,RB,4.53,7.0,10.0213764662,5.97,5.88566641433,5.6946848105,10.0,0.0214285714286,3400,TEN,0.0,0.0
0.1,Dexter,0.0,SD@Oak 04:25PM ET,7545448,McCluster,Dexter McCluster,Dexter McCluster (7545448),OAK,RB,3.9,3.7,3.7,6.06,3.46480270007,3.41972641425,9.0,0.0408163265306,3400,SD,0.0,0.0
10.2,DeAndre,0.0,SD@Oak 04:25PM ET,7545452,Washington,DeAndre Washington,DeAndre Washington (7545452),SD,RB,11.02,13.4,14.3101548612,9.41,11.8186916423,11.5402421986,7.0,0.0372670807453,3400,OAK,3.0,0.0
4.2,Seth,0.0,SD@Oak 04:25PM ET,7545586,Roberts,Seth Roberts,Seth Roberts (7545586),SD,WR,7.46,7.0,4.93621534824,7.46,6.57421312471,6.49196260969,4.0,0.11801242236,3400,OAK,0.0,0.0
8.2,James,0.0,NYG@GB 08:30PM ET,7545458,Starks,James Starks,James Starks (7545458),NYG,RB,6.1,6.4,9.11225350293,6.24,5.84137566589,5.73943508716,7.0,0.0388349514563,3400,GB,0.0,0.0
13.2,Rishard,0.0,Ten@Mia 01:00PM ET,7545502,Matthews,Rishard Matthews,Rishard Matthews (7545502),MIA,WR,7.97,6.3,7.10357664241,8.3,6.21195040208,6.18453457936,5.0,0.128571428571,3300,TEN,0.0,0.0
8.5,Chris,1.0,Was@Bal 01:00PM ET,7545401,Thompson,Chris Thompson,Chris Thompson (7545401),BAL,RB,8.21,7.2,5.38749935955,7.35,6.88820861123,6.82353062815,5.0,0.0779220779221,3300,WAS,5.0,0.0
0.0,Eli,0.0,NYJ@Pit 01:00PM ET,7545540,Rogers,Eli Rogers,Eli Rogers (7545540),NYJ,WR,0.0,0.0,10.1628188046,0.0,0.0,0.0,5.0,0.0972222222222,3300,PIT,0.0,0.0
15.7,Jalen,0.0,SD@Oak 04:25PM ET,7545456,Richard,Jalen Richard,Jalen Richard (7545456),SD,RB,8.19,10.3,13.9007867911,7.35,9.01857672669,8.79413185232,6.0,0.0496894409938,3300,OAK,4.0,0.0
16.4,Hunter,1.0,SD@Oak 04:25PM ET,7545681,Henry,Hunter Henry,Hunter Henry (7545681),OAK,TE,9.58,3.5,8.47891666578,10.14,4.66184999434,4.83781581859,5.0,0.0952380952381,3300,SD,0.0,0.0
13.4,Bobby,0.0,NYG@GB 08:30PM ET,7545459,Rainey,Bobby Rainey,Bobby Rainey (7545459),GB,RB,9.85,7.1,7.60749752384,3.17,7.20473360565,7.20604517365,6.0,0.0759493670886,3300,NYG,5.0,0.0
3.2,Paul,0.0,NYG@GB 08:30PM ET,7545463,Perkins,Paul Perkins,Paul Perkins (7545463),GB,RB,0.0,1.6,1.6,0.0,1.10197062865,1.01989336436,10.0,0.0189873417722,3300,NYG,0.0,0.0
12.6,Gary,1.0,NE@Cle 01:00PM ET,7545601,Barnidge,Gary Barnidge,Gary Barnidge (7545601),NE,TE,10.85,9.4,9.75351178028,10.8,9.0238152616,8.94425034881,3.0,0.156028368794,3200,CLE,4.0,0.0
7.3,Dorial,0.0,Phi@Det 01:00PM ET,7545482,Green-Beckham,Dorial Green-Beckham,Dorial Green-Beckham (7545482),DET,WR,7.94,5.7,5.7,7.32,5.79166145002,5.79391131381,5.0,0.114583333333,3200,PHI,0.0,0.0
0.0,Joique,0.0,Chi@Ind 01:00PM ET,7545384,Bell,Joique Bell,Joique Bell (7545384),IND,RB,3.74,1.8,1.8,0.0,2.11861275819,2.16506568985,0.0,0.0,3200,CHI,0.0,0.0
4.0,Kenyan,0.0,Ten@Mia 01:00PM ET,7545397,Drake,Kenyan Drake,Kenyan Drake (7545397),TEN,RB,5.38,3.3,4.22935454819,5.39,3.53710838125,3.56747359971,9.0,0.0300751879699,3200,MIA,0.0,0.0
9.3,Andre,0.0,Ten@Mia 01:00PM ET,7545497,Johnson,Andre Johnson,Andre Johnson (7545497),MIA,WR,8.8,7.0,6.75810567129,4.69,6.88911162024,6.8565879513,2.0,0.157142857143,3200,TEN,0.0,0.0
26.8,Brandon,0.0,Cin@Dal 04:25PM ET,7545555,LaFell,Brandon LaFell,Brandon LaFell (7545555),DAL,WR,9.21,8.3,6.96833355779,8.22,7.88081229569,7.79681578004,3.0,0.155405405405,3200,CIN,9.0,0.0
0.0,Benny,0.0,Buf@LA 04:25PM ET,7545443,Cunningham,Benny Cunningham,Benny Cunningham (7545443),BUF,RB,4.29,4.5,2.70197484165,0.0,4.10743757652,4.03579539735,7.0,0.0325203252033,3200,LA,0.0,0.0
8.1,Brian,0.0,Buf@LA 04:25PM ET,7545569,Quick,Brian Quick,Brian Quick (7545569),BUF,WR,8.13,7.2,17.506759318,5.63,6.86940870105,6.80176195104,4.0,0.113821138211,3200,LA,0.0,1.0
2.7,Ka'Deem,0.0,Chi@Ind 01:00PM ET,7545386,Carey,Ka'Deem Carey,Ka'Deem Carey (7545386),IND,RB,2.71,4.0,4.0,4.16,3.391773529,3.28714734804,9.0,0.00704225352113,3100,CHI,0.0,0.0
17.0,Dwayne,1.0,Chi@Ind 01:00PM ET,7545619,Allen,Dwayne Allen,Dwayne Allen (7545619),CHI,TE,7.11,8.1,9.01418206748,9.84,7.24956832486,7.09790133533,3.0,0.122807017544,3100,IND,6.0,0.0
3.9,Alfred,0.0,Hou@Min 01:00PM ET,7545412,Blue,Alfred Blue,Alfred Blue (7545412),MIN,RB,2.25,3.7,3.53570882618,0.0,3.07705455259,2.97074744883,11.0,0.00704225352113,3100,HOU,0.0,0.0
